steps,heart_rate_avg,max_heart,min_heart,raw_intensity_avg,time_of_day,date,hour,user_id,feel
87,84.22,102,72,43.0667,4,2023-09-09,12,87395,4
79,82.68,93,75,37.0667,4,2023-09-09,13,87395,4
863,92.77,105,78,52.7833,4,2023-09-09,14,87395,4
900,95.77,105,84,56.0667,4,2023-09-09,15,87395,4
1588,103.39,120,93,52.6373,5,2023-09-09,16,87395,4
1442,92.51,107,77,41.3898,5,2023-09-09,17,87395,4
2692,93.12,113,73,73.4167,5,2023-09-09,18,87395,4
619,95.88,110,87,67.0833,5,2023-09-09,19,87395,4
765,96.63,110,79,68.2,6,2023-09-09,20,87395,4
2915,100.88,116,82,73.3833,6,2023-09-09,21,87395,4
182,82.5,90,65,46.2833,3,2023-09-10,9,87395,3
0,76.82,81,74,15.6833,3,2023-09-10,10,87395,3
45,82.97,95,75,33.4833,3,2023-09-10,11,87395,3
137,77.47,89,68,30.3846,4,2023-09-10,12,87395,3
132,82.0,89,75,28.2667,4,2023-09-10,13,87395,3
167,78.92,88,73,40.4167,4,2023-09-10,14,87395,2
180,81.8,96,72,36.3833,4,2023-09-10,15,87395,2
32,94.56,98,91,61.8421,5,2023-09-10,16,87395,2
61,94.48,100,84,32.28,5,2023-09-10,17,87395,2
59,78.1,90,71,20.8167,5,2023-09-10,18,87395,3
2143,92.83,133,74,64.1833,5,2023-09-10,19,87395,3
1074,89.3,126,69,38.4167,6,2023-09-10,20,87395,3
0,72.31,74,71,22.3333,6,2023-09-10,21,87395,3
1250,98.76,131,70,68.439,2,2023-09-11,7,87395,3
342,99.12,132,86,36.2667,3,2023-09-11,8,87395,3
465,99.12,105,91,55.8333,3,2023-09-11,9,87395,3
707,100.82,109,83,53.6833,3,2023-09-11,10,87395,3
814,95.27,111,81,48.5,3,2023-09-11,11,87395,3
1299,101.23,118,88,55.4167,4,2023-09-11,12,87395,3
2902,106.38,113,98,78.3,4,2023-09-11,13,87395,3
747,89.17,117,77,50.3667,4,2023-09-11,14,87395,3
1166,97.02,116,85,44.1833,4,2023-09-11,15,87395,3
0,84.97,99,80,17.0167,5,2023-09-11,16,87395,3
20,80.25,87,74,20.0667,5,2023-09-11,17,87395,3
1466,91.57,108,77,55.75,5,2023-09-11,18,87395,3
0,75.53,89,70,15.5,5,2023-09-11,19,87395,5
1695,89.13,114,73,46.8167,6,2023-09-11,20,87395,5
2172,103.1,112,85,67.1,6,2023-09-11,21,87395,5
1207,101.74,122,74,80.7353,2,2023-09-12,7,87395,4
898,101.33,116,89,48.9,3,2023-09-12,8,87395,4
169,84.75,92,77,37.7833,3,2023-09-12,9,87395,4
724,86.25,96,72,47.9831,3,2023-09-12,10,87395,4
1012,95.33,106,83,51.1167,3,2023-09-12,11,87395,4
2932,103.55,117,83,79.7,4,2023-09-12,12,87395,4
2547,97.27,110,81,73.3667,4,2023-09-12,13,87395,4
617,83.95,94,78,47.4833,4,2023-09-12,14,87395,4
1901,96.08,112,80,62.4167,4,2023-09-12,15,87395,4
77,83.93,90,81,22.8667,5,2023-09-12,16,87395,4
803,88.67,105,79,52.3488,5,2023-09-12,17,87395,4
547,80.77,98,70,35.4667,5,2023-09-12,18,87395,4
0,69.5,73,65,30.3167,5,2023-09-12,19,87395,4
0,72.6,78,68,31.8333,6,2023-09-12,20,87395,4
1093,88.11,103,67,55.3333,6,2023-09-12,21,87395,4
490,84.86,101,66,53.2973,3,2023-09-13,9,87395,3
207,105.2,110,98,57.6393,3,2023-09-13,10,87395,3
1672,106.38,120,92,69.75,3,2023-09-13,11,87395,3
609,96.13,106,88,48.7833,4,2023-09-13,12,87395,3
1690,104.93,116,96,49.4848,4,2023-09-13,13,87395,3
1254,100.58,116,89,50.8667,4,2023-09-13,14,87395,3
228,96.39,102,92,48.1639,4,2023-09-13,15,87395,3
1067,102.27,112,88,63.8667,5,2023-09-13,16,87395,3
1609,99.23,112,88,58.9667,5,2023-09-13,17,87395,3
54,80.58,93,75,19.6167,5,2023-09-13,18,87395,3
0,78.22,80,77,17.2632,5,2023-09-13,19,87395,3
0,69.0,69,69,43.0,3,2023-09-14,8,87395,3
34,87.92,98,75,45.05,3,2023-09-14,9,87395,3
330,94.32,105,78,64.75,3,2023-09-14,10,87395,3
1273,103.45,117,92,67.7667,3,2023-09-14,11,87395,3
740,94.95,116,84,53.8667,4,2023-09-14,12,87395,3
440,90.88,105,80,41.7,4,2023-09-14,13,87395,3
0,83.29,84,82,15.1429,4,2023-09-14,14,87395,3
329,105.88,111,93,57.75,2,2023-09-15,7,87395,3
577,109.37,125,97,53.85,3,2023-09-15,8,87395,3
351,102.63,116,96,49.45,3,2023-09-15,9,87395,3
332,102.42,111,95,53.4667,3,2023-09-15,10,87395,3
46,96.83,105,90,50.9167,3,2023-09-15,11,87395,3
51,78.35,92,73,24.8167,4,2023-09-15,12,87395,3
206,89.68,101,79,46.6,4,2023-09-15,13,87395,3
44,84.05,94,79,22.5333,4,2023-09-15,14,87395,3
116,79.87,93,74,23.95,4,2023-09-15,15,87395,3
71,75.87,80,65,25.6909,5,2023-09-15,16,87395,3
167,79.38,89,72,32.9333,5,2023-09-15,17,87395,3
1703,94.67,118,65,57.8833,5,2023-09-15,18,87395,3
13,91.05,110,72,17.85,5,2023-09-15,19,87395,3
1822,96.18,113,85,77.6667,4,2023-09-16,15,87395,3
3509,97.15,109,79,77.8667,5,2023-09-16,16,87395,3
733,95.12,107,88,53.1167,5,2023-09-16,17,87395,3
487,98.88,103,95,69.9167,5,2023-09-16,18,87395,3
1612,93.63,100,86,75.2,5,2023-09-16,19,87395,3
1167,83.52,104,71,51.3833,6,2023-09-16,20,87395,3
0,81.02,88,73,37.0667,6,2023-09-16,21,87395,3
0,78.86,81,77,10.875,3,2023-09-17,9,87395,3
21,81.67,87,78,31.6167,3,2023-09-17,10,87395,3
218,89.03,96,80,51.8167,3,2023-09-17,11,87395,3
1049,98.82,109,91,69.7,4,2023-09-17,12,87395,3
257,106.43,109,103,66.4286,4,2023-09-17,13,87395,3
1669,98.38,116,82,60.0577,4,2023-09-17,15,87395,3
2108,95.02,108,81,56.5333,5,2023-09-17,16,87395,3
3276,110.87,131,73,74.7667,5,2023-09-17,17,87395,3
45,83.05,96,71,35.05,5,2023-09-17,18,87395,3
0,90.22,100,82,31.8158,5,2023-09-17,19,87395,3
1169,102.67,123,90,60.8667,2,2023-09-18,7,87395,3
563,109.1,126,101,46.1833,3,2023-09-18,8,87395,3
1565,94.88,118,74,66.2759,3,2023-09-18,9,87395,3
744,102.33,113,93,54.75,3,2023-09-18,10,87395,3
327,102.68,116,92,33.9667,3,2023-09-18,11,87395,3
72,91.68,102,79,29.0667,4,2023-09-18,12,87395,3
43,81.37,88,77,16.9833,4,2023-09-18,13,87395,3
235,97.58,109,80,48.0294,4,2023-09-18,14,87395,3
16,92.3,99,87,35.5185,5,2023-09-18,16,87395,3
29,79.62,91,70,14.2833,5,2023-09-18,17,87395,3
0,72.15,77,67,3.63333,5,2023-09-18,18,87395,3
208,71.98,88,64,24.5333,5,2023-09-18,19,87395,3
4451,103.32,120,73,106.967,6,2023-09-18,20,87395,3
1413,105.11,137,71,50.9375,6,2023-09-18,21,87395,4
1597,103.27,121,69,79.3243,2,2023-09-19,7,87395,3
1170,108.68,121,86,58.8333,3,2023-09-19,8,87395,3
213,89.95,105,84,38.6667,3,2023-09-19,9,87395,3
598,90.98,101,82,45.8667,3,2023-09-19,10,87395,3
1660,101.65,125,86,64.5667,3,2023-09-19,11,87395,3
99,94.48,115,81,34.9,4,2023-09-19,12,87395,3
16,83.42,94,76,21.9333,4,2023-09-19,13,87395,3
52,77.53,88,67,25.9833,4,2023-09-19,14,87395,3
1023,90.18,110,79,57.85,4,2023-09-19,15,87395,3
949,92.97,109,81,43.3667,5,2023-09-19,16,87395,3
738,85.12,107,76,44.0,5,2023-09-19,17,87395,3
682,90.25,109,77,40.6333,5,2023-09-19,18,87395,3
0,81.1,92,75,32.15,5,2023-09-19,19,87395,3
156,80.62,91,76,39.3667,6,2023-09-19,20,87395,3
547,84.44,104,70,33.875,6,2023-09-19,21,87395,2
214,91.76,100,77,48.9444,3,2023-09-20,9,87395,3
230,101.58,112,94,54.6667,3,2023-09-20,10,87395,3
2944,111.5,125,97,76.5333,3,2023-09-20,11,87395,3
463,93.32,111,82,40.0303,4,2023-09-20,12,87395,3
885,104.82,114,95,53.8,4,2023-09-20,13,87395,3
590,106.87,118,96,54.5667,4,2023-09-20,14,87395,3
576,101.27,110,93,56.6833,4,2023-09-20,15,87395,3
328,98.22,116,78,40.25,5,2023-09-20,16,87395,3
1523,101.75,116,78,56.8167,5,2023-09-20,17,87395,3
168,84.88,100,75,31.0333,5,2023-09-20,18,87395,3
1082,83.81,99,72,44.3273,5,2023-09-20,19,87395,3
1454,100.62,120,75,66.2909,3,2023-09-21,11,87395,3
676,89.75,96,82,47.9,4,2023-09-21,12,87395,3
531,97.25,111,82,49.5667,4,2023-09-21,13,87395,3
1592,97.73,113,86,62.5167,4,2023-09-21,14,87395,3
977,90.73,120,76,41.2333,4,2023-09-21,15,87395,3
2868,99.68,118,83,73.7167,5,2023-09-21,16,87395,3
1188,104.82,116,92,68.3,5,2023-09-21,17,87395,3
2346,107.93,118,93,79.6667,5,2023-09-21,18,87395,3
1032,98.0,116,76,57.4571,5,2023-09-21,19,87395,4
33,86.81,99,78,34.9722,6,2023-09-21,20,87395,4
0,80.0,80,80,0.0,6,2023-09-21,21,87395,4
305,108.98,128,96,61.5,2,2023-09-22,7,87395,4
468,93.13,103,86,41.25,3,2023-09-22,8,87395,4
17,100.77,114,91,51.9667,3,2023-09-22,9,87395,4
92,88.52,95,83,46.5667,3,2023-09-22,10,87395,4
101,84.05,95,76,37.7011,3,2023-09-22,11,87395,4
640,90.13,103,83,41.2667,4,2023-09-22,12,87395,4
812,97.78,104,91,44.6712,4,2023-09-22,13,87395,4
2090,106.68,114,100,76.1667,4,2023-09-22,14,87395,4
0,86.02,105,72,23.1356,4,2023-09-22,15,87395,4
449,91.69,107,83,32.678,5,2023-09-22,16,87395,4
439,83.48,99,70,24.9833,5,2023-09-22,17,87395,4
887,94.03,105,76,49.9667,5,2023-09-22,18,87395,4
15,86.53,91,78,17.7167,5,2023-09-22,19,87395,4
613,96.17,112,83,37.5333,6,2023-09-22,20,87395,4
287,86.23,97,77,30.8667,6,2023-09-22,21,87395,4
0,80.33,86,70,61.6667,2,2023-09-23,7,87395,4
399,84.97,94,74,34.6167,3,2023-09-23,8,87395,4
812,92.78,110,76,48.4167,3,2023-09-23,9,87395,4
362,86.15,98,81,35.3167,3,2023-09-23,10,87395,4
349,87.97,101,71,41.6667,3,2023-09-23,11,87395,4
420,88.55,101,80,45.9333,4,2023-09-23,12,87395,4
620,84.4,101,74,37.1167,4,2023-09-23,13,87395,4
459,93.95,105,77,45.85,4,2023-09-23,14,87395,4
2817,98.6,119,86,69.0667,4,2023-09-23,15,87395,4
214,101.0,104,99,52.3333,5,2023-09-23,16,87395,4
1178,115.68,125,108,94.0526,2,2023-09-25,7,87395,4
215,97.87,115,89,30.9833,3,2023-09-25,8,87395,4
145,87.3,100,78,36.8167,3,2023-09-25,9,87395,4
453,82.48,91,77,44.4,3,2023-09-25,10,87395,4
690,92.75,104,81,42.35,3,2023-09-25,11,87395,4
806,91.93,111,81,43.8167,4,2023-09-25,12,87395,4
1722,93.57,111,76,50.55,4,2023-09-25,13,87395,3
544,84.45,117,66,23.3333,4,2023-09-25,14,87395,3
50,77.07,89,67,21.7333,4,2023-09-25,15,87395,3
0,68.95,79,66,2.33333,5,2023-09-25,16,87395,3
78,82.17,94,69,33.7167,5,2023-09-25,17,87395,3
1123,89.33,117,81,58.3667,5,2023-09-25,18,87395,3
1926,94.68,112,84,58.45,5,2023-09-25,19,87395,3
1051,97.93,113,82,52.3167,6,2023-09-25,20,87395,3
50,84.83,96,79,38.2333,6,2023-09-25,21,87395,3
1362,106.12,122,87,68.0208,2,2023-09-26,7,87395,3
1010,103.27,113,92,59.6333,3,2023-09-26,8,87395,3
226,88.78,104,78,39.7317,3,2023-09-26,9,87395,3
13,91.84,100,87,47.0182,5,2023-09-26,16,87395,4
181,87.37,95,78,47.4167,5,2023-09-26,17,87395,4
2801,102.0,117,82,73.4667,5,2023-09-26,18,87395,4
1940,89.55,101,82,59.7833,5,2023-09-26,19,87395,4
1602,91.2,105,81,57.1667,6,2023-09-26,20,87395,4
32,92.07,100,82,49.45,6,2023-09-26,21,87395,4
141,92.27,101,86,65.5455,3,2023-09-27,8,87395,3
76,87.89,99,72,46.5789,3,2023-09-27,9,87395,3
